reference,id_product,name,description_short,description,picture_link,meta_description,id_shop_default,price_with_tax,id_tax_rules_group,active
16372,93-649,"Putenbierschinken (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",Bierschinkenwurst aus reinem Geflügelfleisch,"Zutaten: 86% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Glukosesirup, Stabilisatoren: Natriumcitrate, Diphosphate; Gewürze, Gewürzextrakte Antioxidationsmittel: Ascorbinsäure, Natriumascorbat.",http://www.alber-der-metzger.de/423-thickbox_default/putenbierschinken.jpg,,1,3.39,2,1
16387,94-661,"Putenschinkenwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1/2 Stange a ca. 1,2 Kg)",feine Schinkenwurst aus reinem Geflügelfleisch,"Zutaten: 83% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Gewürze, Stabilisatoren: Natriumcitrate, Diphosphate; Glukosesirup, Antioxidationsmittel: Ascorbinsäure, Natriumascorbat; Gewürzextrakte.",http://www.alber-der-metzger.de/425-thickbox_default/putenschinkenwurst.jpg,,1,14.99,2,1
16384,94-658,"Putenschinkenwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",feine Schinkenwurst aus reinem Geflügelfleisch,"Zutaten: 83% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Gewürze, Stabilisatoren: Natriumcitrate, Diphosphate; Glukosesirup, Antioxidationsmittel: Ascorbinsäure, Natriumascorbat; Gewürzextrakte.",http://www.alber-der-metzger.de/425-thickbox_default/putenschinkenwurst.jpg,,1,4.78,2,1
16381,94-655,"Putenschinkenwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",feine Schinkenwurst aus reinem Geflügelfleisch,"Zutaten: 83% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Gewürze, Stabilisatoren: Natriumcitrate, Diphosphate; Glukosesirup, Antioxidationsmittel: Ascorbinsäure, Natriumascorbat; Gewürzextrakte.",http://www.alber-der-metzger.de/425-thickbox_default/putenschinkenwurst.jpg,,1,1.70,2,1
16385,94-659,"Putenschinkenwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)",feine Schinkenwurst aus reinem Geflügelfleisch,"Zutaten: 83% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Gewürze, Stabilisatoren: Natriumcitrate, Diphosphate; Glukosesirup, Antioxidationsmittel: Ascorbinsäure, Natriumascorbat; Gewürzextrakte.",http://www.alber-der-metzger.de/425-thickbox_default/putenschinkenwurst.jpg,,1,4.99,2,1
16382,94-656,"Putenschinkenwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",feine Schinkenwurst aus reinem Geflügelfleisch,"Zutaten: 83% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Gewürze, Stabilisatoren: Natriumcitrate, Diphosphate; Glukosesirup, Antioxidationsmittel: Ascorbinsäure, Natriumascorbat; Gewürzextrakte.",http://www.alber-der-metzger.de/425-thickbox_default/putenschinkenwurst.jpg,,1,3.39,2,1
16386,94-660,"Putenschinkenwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)",feine Schinkenwurst aus reinem Geflügelfleisch,"Zutaten: 83% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Gewürze, Stabilisatoren: Natriumcitrate, Diphosphate; Glukosesirup, Antioxidationsmittel: Ascorbinsäure, Natriumascorbat; Gewürzextrakte.",http://www.alber-der-metzger.de/425-thickbox_default/putenschinkenwurst.jpg,,1,7.49,2,1
16383,94-657,"Putenschinkenwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",feine Schinkenwurst aus reinem Geflügelfleisch,"Zutaten: 83% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Gewürze, Stabilisatoren: Natriumcitrate, Diphosphate; Glukosesirup, Antioxidationsmittel: Ascorbinsäure, Natriumascorbat; Gewürzextrakte.",http://www.alber-der-metzger.de/425-thickbox_default/putenschinkenwurst.jpg,,1,4.19,2,1
1639,95-668,"Putenpaprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1/2 Stange a ca. 1,2 Kg)",,,http://www.alber-der-metzger.de/426-thickbox_default/putenpaprikawurst.jpg,,1,15.99,2,1
16394,95-665,"Putenpaprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",,,http://www.alber-der-metzger.de/426-thickbox_default/putenpaprikawurst.jpg,,1,4.79,2,1
16391,95-662,"Putenpaprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",,,http://www.alber-der-metzger.de/426-thickbox_default/putenpaprikawurst.jpg,,1,1.65,2,1
16395,95-666,"Putenpaprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)",,,http://www.alber-der-metzger.de/426-thickbox_default/putenpaprikawurst.jpg,,1,6.39,2,1
16392,95-663,"Putenpaprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",,,http://www.alber-der-metzger.de/426-thickbox_default/putenpaprikawurst.jpg,,1,3.29,2,1
16396,95-667,"Putenpaprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)",,,http://www.alber-der-metzger.de/426-thickbox_default/putenpaprikawurst.jpg,,1,7.00,2,1
16393,95-664,"Putenpaprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",,,http://www.alber-der-metzger.de/426-thickbox_default/putenpaprikawurst.jpg,,1,4.09,2,1
1640,96-675,"Putenfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1/2 Stange a ca. 1,2 Kg)",,,http://www.alber-der-metzger.de/427-thickbox_default/putenfleischwurst.jpg,,1,14.99,2,1
16404,96-672,"Putenfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",,,http://www.alber-der-metzger.de/427-thickbox_default/putenfleischwurst.jpg,,1,4.55,2,1
16401,96-669,"Putenfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",,,http://www.alber-der-metzger.de/427-thickbox_default/putenfleischwurst.jpg,,1,1.55,2,1
16405,96-673,"Putenfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)",,,http://www.alber-der-metzger.de/427-thickbox_default/putenfleischwurst.jpg,,1,5.99,2,1
16402,96-670,"Putenfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",,,http://www.alber-der-metzger.de/427-thickbox_default/putenfleischwurst.jpg,,1,3.09,2,1
16406,96-674,"Putenfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)",,,http://www.alber-der-metzger.de/427-thickbox_default/putenfleischwurst.jpg,,1,6.59,2,1
16403,96-671,"Putenfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",,,http://www.alber-der-metzger.de/427-thickbox_default/putenfleischwurst.jpg,,1,3.85,2,1
17481,104-517,"Speckwurst im Ring (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm im Stück)","Eine klassische Blutwurst trifft auf eine moderne Würzung. Feine Speckwürfel und frisches Schweineblut mit Ingwer, Chilli, Knoblauch, Lebkuchengewürz und einem hauch Pfeffer schmackhaft abgewürzt, gebrüht und geräuchert, so einfach kann Wurstmachen sein. Schmeckt aber trotzdem verdammt gut...einfach probieren.","Schweinespeck, Schweineblut, Trinkwasser, Kochsalz, Gewürze, Geschmacksverstärker E 621, SENF; SELLERIE",http://www.alber-der-metzger.de/82-thickbox_default/speckwurst-im-ring.jpg,,1,0.89,2,1
17482,104-518,"Speckwurst im Ring (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm im Stück)","Eine klassische Blutwurst trifft auf eine moderne Würzung. Feine Speckwürfel und frisches Schweineblut mit Ingwer, Chilli, Knoblauch, Lebkuchengewürz und einem hauch Pfeffer schmackhaft abgewürzt, gebrüht und geräuchert, so einfach kann Wurstmachen sein. Schmeckt aber trotzdem verdammt gut...einfach probieren.","Schweinespeck, Schweineblut, Trinkwasser, Kochsalz, Gewürze, Geschmacksverstärker E 621, SENF; SELLERIE",http://www.alber-der-metzger.de/82-thickbox_default/speckwurst-im-ring.jpg,,1,1.78,2,1
17483,104-519,"Speckwurst im Ring (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm im Stück)","Eine klassische Blutwurst trifft auf eine moderne Würzung. Feine Speckwürfel und frisches Schweineblut mit Ingwer, Chilli, Knoblauch, Lebkuchengewürz und einem hauch Pfeffer schmackhaft abgewürzt, gebrüht und geräuchert, so einfach kann Wurstmachen sein. Schmeckt aber trotzdem verdammt gut...einfach probieren.","Schweinespeck, Schweineblut, Trinkwasser, Kochsalz, Gewürze, Geschmacksverstärker E 621, SENF; SELLERIE",http://www.alber-der-metzger.de/82-thickbox_default/speckwurst-im-ring.jpg,,1,3.56,2,1
17591,105-119,"Bratensülze  (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: ca. 320 Gramm)","Ein lauer Sommerabend, ein kühles Weißbier, frisches Brot und eine Bratensülze, was will man mehr? Wissen was drin ist in der Süze? Nur frischer Schweinebraten, feine Niederbayerische Essiggurken, Paprika und würziges Aspik, mehr braucht es nicht. Wir wünschen einen guten Appetit.","170 g Schweinebraten, Trinkwasser, Speisegelatine, Kochsalz, Gewürze, HÜHNEREI, Gurken, Paprika, Essigsäure E 260, Saccharose, Dextrose, Geschmacksverstärker E 621, Konservierungsstoff: Natriumnitrit E 250 SELLERIE; SENF; HÜHNREI",http://www.alber-der-metzger.de/83-thickbox_default/bratensulze.jpg,,1,3.99,2,1
1750,106-120,"Surbratensülze (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: ca. 320 Gramm)","Von unseren Damen aus frischem Surbraten und fein würzigem Aspik hergestellt. Mit Ei, Paprika und Essiggurken verfeinert. Sie schmeckt besonders mit frischen Zwiebelringen und einer Prise Pfeffer zu würzigem Bauernbrot.","170 g Schweinebraten, Trinkwasser, Speisegelatine, Kochsalz, Gewürze, Essigsäure E 260, Saccharose, Dextrose, Geschmacksverstärker E 621, Konservierungsstoff: Natriumnitrit E 250 SELLERIE; SENF, HÜHNEREI",http://www.alber-der-metzger.de/84-thickbox_default/surbratensulze.jpg,,1,3.99,2,1
1751,107-121,"Knöcherlsülze (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: ca. 300 Gramm)","Unsere Knöcherlsülze wird noch wie zu Großmutters Zeiten hergestellt. Schweinefüße, Wasser, Essig und Gewürze werden gekocht, die Kochen entfernt und das Fleisch mit der entstandenen Gallertmasse aufgegossen. Fein würzig abgeschmeckt und mit einer Pfefferoni dekoriert ein echter Gaumenschmaus.","Schweineknöcherlfleisch mind. 50 %, Trinkwasser, Kochsalz, Speisegelantine, Gewürze, Essigsäure E 260, Geschmacksverstärker E 621, Dextrose, Saccharose, SELLERIE",http://www.alber-der-metzger.de/85-thickbox_default/knocherlsulze.jpg,,1,2.95,2,1
1752,108-122,"Original Ritterbrotzeit (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm im Stück)",Die original Burghauser Ritterbrotzeit wurde anlässlich der Eröffnung unserer ersten Filiale in Burghausen von unseren Metzgern kreirt. Lang wie die Weltlängste Burg zu Burghausen und würzig wie es ein echter Ritter lieben würde. Sie wird mild geräuchert und mit gechrotetem Pfeffer und ganzen Kümmelkörnern abgeschmeckt. Schmeckt auch den Burgfräulein vorzüglich...,"Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, Rauch SENF, SELLERIE",http://www.alber-der-metzger.de/394-thickbox_default/ritterbrotzeit.jpg,,1,1.20,2,1
1753,109-123,"Knoblauchstangerl (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm im Stück)","Hergestellt aus bestem Rind- und Schweinefleisch und Knoblauchwürzig abgeschmeckt. Für eine gute Haltbarkeit und das unverwechselbare Aroma wird sie über Buchenholz geräuchert. Schmeckt am besten zu einer deftigen Brotzeit. Keine Angst vor der Knoblauchfahne, Wurst einfach teilen...","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, Rauch SELLERIE; SENF",http://www.alber-der-metzger.de/87-thickbox_default/knoblauchstangerl.jpg,,1,2.99,2,1
24011,111-1070,Nackensteak Paprika (Conven & Grillen Verpackungseinheit: 2 Stück je ca. 200 Gramm),"Der Klassiker vom Grill, zartes Schweinenackensteak mit würzigem Paprika, Pfeffer, Chili und beste Öl mariniert. Schmeckt auch aus der Pfanne.","frischer Schweinenacken, Speisesalz, Gewürze, Geschmacksverstärker: Mononatriumglutamat E 621, pflanzliches Öl, Palmöl ganz gehärtet",http://www.alber-der-metzger.de/395-thickbox_default/nackensteak-paprika.jpg,,1,4.79,2,1
24014,111-1073,Nackensteak Paprika (Conven & Grillen Verpackungseinheit: 8 Stück je ca. 200 Gramm),"Der Klassiker vom Grill, zartes Schweinenackensteak mit würzigem Paprika, Pfeffer, Chili und beste Öl mariniert. Schmeckt auch aus der Pfanne.","frischer Schweinenacken, Speisesalz, Gewürze, Geschmacksverstärker: Mononatriumglutamat E 621, pflanzliches Öl, Palmöl ganz gehärtet",http://www.alber-der-metzger.de/395-thickbox_default/nackensteak-paprika.jpg,,1,18.79,2,1
24015,111-1074,Nackensteak Paprika (Conven & Grillen Verpackungseinheit: 10 Stück je ca. 200 Gramm),"Der Klassiker vom Grill, zartes Schweinenackensteak mit würzigem Paprika, Pfeffer, Chili und beste Öl mariniert. Schmeckt auch aus der Pfanne.","frischer Schweinenacken, Speisesalz, Gewürze, Geschmacksverstärker: Mononatriumglutamat E 621, pflanzliches Öl, Palmöl ganz gehärtet",http://www.alber-der-metzger.de/395-thickbox_default/nackensteak-paprika.jpg,,1,22.99,2,1
24012,111-1071,Nackensteak Paprika (Conven & Grillen Verpackungseinheit: 3 Stück je ca. 200 Gramm),"Der Klassiker vom Grill, zartes Schweinenackensteak mit würzigem Paprika, Pfeffer, Chili und beste Öl mariniert. Schmeckt auch aus der Pfanne.","frischer Schweinenacken, Speisesalz, Gewürze, Geschmacksverstärker: Mononatriumglutamat E 621, pflanzliches Öl, Palmöl ganz gehärtet",http://www.alber-der-metzger.de/395-thickbox_default/nackensteak-paprika.jpg,,1,7.15,2,1
24016,111-1075,Nackensteak Paprika (Conven & Grillen Verpackungseinheit: 12 Stück je ca. 200 Gramm),"Der Klassiker vom Grill, zartes Schweinenackensteak mit würzigem Paprika, Pfeffer, Chili und beste Öl mariniert. Schmeckt auch aus der Pfanne.","frischer Schweinenacken, Speisesalz, Gewürze, Geschmacksverstärker: Mononatriumglutamat E 621, pflanzliches Öl, Palmöl ganz gehärtet",http://www.alber-der-metzger.de/395-thickbox_default/nackensteak-paprika.jpg,,1,27.79,2,1
24013,111-1072,Nackensteak Paprika (Conven & Grillen Verpackungseinheit: 4 Stück je ca. 200 Gramm),"Der Klassiker vom Grill, zartes Schweinenackensteak mit würzigem Paprika, Pfeffer, Chili und beste Öl mariniert. Schmeckt auch aus der Pfanne.","frischer Schweinenacken, Speisesalz, Gewürze, Geschmacksverstärker: Mononatriumglutamat E 621, pflanzliches Öl, Palmöl ganz gehärtet",http://www.alber-der-metzger.de/395-thickbox_default/nackensteak-paprika.jpg,,1,9.49,2,1
24021,112-1076,Nackensteak Kräuter Knoblauch (Conven & Grillen Verpackungseinheit: 2 Stück je ca. 200 Gramm),"Unser Bestseller, zartes Nackensteak in einer haugemachten Marinade aus besten Ölen, frischen Kräutern und frisch gemalenem Pfeffern. Ohne tropfende Inustriemarinade. Schmeckt nicht nur vom Holzkohlegrill, auch aus der Pfanne ein echter Genuss.","frischer Schweinenacken, Speisesalz, Gewürze, Geschmacksverstärker: Mononatriumglutamat E 621, pflanzliches Öl, Palmöl ganz gehärtet",http://www.alber-der-metzger.de/90-thickbox_default/nackensteak-krauter-knoblauch.jpg,,1,4.79,2,1
24024,112-1079,Nackensteak Kräuter Knoblauch (Conven & Grillen Verpackungseinheit: 8 Stück je ca. 200 Gramm),"Unser Bestseller, zartes Nackensteak in einer haugemachten Marinade aus besten Ölen, frischen Kräutern und frisch gemalenem Pfeffern. Ohne tropfende Inustriemarinade. Schmeckt nicht nur vom Holzkohlegrill, auch aus der Pfanne ein echter Genuss.","frischer Schweinenacken, Speisesalz, Gewürze, Geschmacksverstärker: Mononatriumglutamat E 621, pflanzliches Öl, Palmöl ganz gehärtet",http://www.alber-der-metzger.de/90-thickbox_default/nackensteak-krauter-knoblauch.jpg,,1,18.79,2,1
24025,112-1080,Nackensteak Kräuter Knoblauch (Conven & Grillen Verpackungseinheit: 10 Stück je ca. 200 Gramm),"Unser Bestseller, zartes Nackensteak in einer haugemachten Marinade aus besten Ölen, frischen Kräutern und frisch gemalenem Pfeffern. Ohne tropfende Inustriemarinade. Schmeckt nicht nur vom Holzkohlegrill, auch aus der Pfanne ein echter Genuss.","frischer Schweinenacken, Speisesalz, Gewürze, Geschmacksverstärker: Mononatriumglutamat E 621, pflanzliches Öl, Palmöl ganz gehärtet",http://www.alber-der-metzger.de/90-thickbox_default/nackensteak-krauter-knoblauch.jpg,,1,22.99,2,1
24022,112-1077,Nackensteak Kräuter Knoblauch (Conven & Grillen Verpackungseinheit: 3 Stück je ca. 200 Gramm),"Unser Bestseller, zartes Nackensteak in einer haugemachten Marinade aus besten Ölen, frischen Kräutern und frisch gemalenem Pfeffern. Ohne tropfende Inustriemarinade. Schmeckt nicht nur vom Holzkohlegrill, auch aus der Pfanne ein echter Genuss.","frischer Schweinenacken, Speisesalz, Gewürze, Geschmacksverstärker: Mononatriumglutamat E 621, pflanzliches Öl, Palmöl ganz gehärtet",http://www.alber-der-metzger.de/90-thickbox_default/nackensteak-krauter-knoblauch.jpg,,1,7.15,2,1
2402,112-1081,Nackensteak Kräuter Knoblauch (Conven & Grillen Verpackungseinheit: 12 Stück je ca. 200 Gramm),"Unser Bestseller, zartes Nackensteak in einer haugemachten Marinade aus besten Ölen, frischen Kräutern und frisch gemalenem Pfeffern. Ohne tropfende Inustriemarinade. Schmeckt nicht nur vom Holzkohlegrill, auch aus der Pfanne ein echter Genuss.","frischer Schweinenacken, Speisesalz, Gewürze, Geschmacksverstärker: Mononatriumglutamat E 621, pflanzliches Öl, Palmöl ganz gehärtet",http://www.alber-der-metzger.de/90-thickbox_default/nackensteak-krauter-knoblauch.jpg,,1,27.79,2,1
24023,112-1078,Nackensteak Kräuter Knoblauch (Conven & Grillen Verpackungseinheit: 4 Stück je ca. 200 Gramm),"Unser Bestseller, zartes Nackensteak in einer haugemachten Marinade aus besten Ölen, frischen Kräutern und frisch gemalenem Pfeffern. Ohne tropfende Inustriemarinade. Schmeckt nicht nur vom Holzkohlegrill, auch aus der Pfanne ein echter Genuss.","frischer Schweinenacken, Speisesalz, Gewürze, Geschmacksverstärker: Mononatriumglutamat E 621, pflanzliches Öl, Palmöl ganz gehärtet",http://www.alber-der-metzger.de/90-thickbox_default/nackensteak-krauter-knoblauch.jpg,,1,9.49,2,1
24032,113-1083,Bärlauchlendchen (Conven & Grillen Verpackungseinheit: 10 Stück je ca. 100 Gramm),"Zarte besonders mager zugeschnittene Schweinerückensteaks mit einer frisch würzigen Marinade aus würzigem Bärlauch, besten Ölen und feinsten Naturgewürzen. Für die Kalorienbewussten unter den Genießern. Auch für die Pfanne bestens geeignet.","Schweinelendchen, Rapsöl (teilweise gehärtet), Gewürze, Meersalz, Dextrose, Aroma SELLERIE",http://www.alber-der-metzger.de/91-thickbox_default/barlauchlendchen.jpg,,1,11.99,2,1
24031,113-1082,Bärlauchlendchen (Conven & Grillen Verpackungseinheit: 4 Stück je ca. 100 Gramm),"Zarte besonders mager zugeschnittene Schweinerückensteaks mit einer frisch würzigen Marinade aus würzigem Bärlauch, besten Ölen und feinsten Naturgewürzen. Für die Kalorienbewussten unter den Genießern. Auch für die Pfanne bestens geeignet.","Schweinelendchen, Rapsöl (teilweise gehärtet), Gewürze, Meersalz, Dextrose, Aroma SELLERIE",http://www.alber-der-metzger.de/91-thickbox_default/barlauchlendchen.jpg,,1,4.89,2,1
