article_nr,title,tax,price,short_desc,long_desc,picture,stock
17304,"bayerische Milzwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1000g am Stück)",7.00,9.29,"Hergestellt aus frischem Kalbsbrät und Schlachfrischer Milz, abgeschmeckt mit Kümmel, Petersilie und Zwiebel. Schmeckt am besten paniert mit frischem Kartoffelsalat und Preiselbeermarmelade.","Schweinefleisch, Rindfleisch, Schweinemilz, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, SELLERIE",http://www.alber-der-metzger.de/64-thickbox_default/milzwurst.jpg,-1
17305,"bayerische Milzwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1/2 Stange a 1400 Gramm)",7.00,12.99,"Hergestellt aus frischem Kalbsbrät und Schlachfrischer Milz, abgeschmeckt mit Kümmel, Petersilie und Zwiebel. Schmeckt am besten paniert mit frischem Kartoffelsalat und Preiselbeermarmelade.","Schweinefleisch, Rindfleisch, Schweinemilz, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, SELLERIE",http://www.alber-der-metzger.de/64-thickbox_default/milzwurst.jpg,-1
17302,"bayerische Milzwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 4 Scheiben a 90 Gramm)",7.00,3.55,"Hergestellt aus frischem Kalbsbrät und Schlachfrischer Milz, abgeschmeckt mit Kümmel, Petersilie und Zwiebel. Schmeckt am besten paniert mit frischem Kartoffelsalat und Preiselbeermarmelade.","Schweinefleisch, Rindfleisch, Schweinemilz, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, SELLERIE",http://www.alber-der-metzger.de/64-thickbox_default/milzwurst.jpg,-1
17301,"bayerische Milzwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 2 Scheibe a 90 Gramm)",7.00,1.79,"Hergestellt aus frischem Kalbsbrät und Schlachfrischer Milz, abgeschmeckt mit Kümmel, Petersilie und Zwiebel. Schmeckt am besten paniert mit frischem Kartoffelsalat und Preiselbeermarmelade.","Schweinefleisch, Rindfleisch, Schweinemilz, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, SELLERIE",http://www.alber-der-metzger.de/64-thickbox_default/milzwurst.jpg,-1
17303,"bayerische Milzwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 6 Scheiben a 90 Gramm)",7.00,5.19,"Hergestellt aus frischem Kalbsbrät und Schlachfrischer Milz, abgeschmeckt mit Kümmel, Petersilie und Zwiebel. Schmeckt am besten paniert mit frischem Kartoffelsalat und Preiselbeermarmelade.","Schweinefleisch, Rindfleisch, Schweinemilz, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, SELLERIE",http://www.alber-der-metzger.de/64-thickbox_default/milzwurst.jpg,-1
16327,"Käsebierwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: halbe Stange ca. 1,4 Kg)",7.00,17.49,unsere Bierwurst mit 15% Emmentaler verfeinert....,"Schweinefleisch, Rindfleisch, Trinkwasser, Emmentaler 15% (Pasteurisierte Kuhmilch, Speisesalz, Reifungskulturen, mikrobielles Lab, Calciumchlorid, Trennmittel Kartoffelstärke). Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE; LAKTOSE",http://www.alber-der-metzger.de/66-thickbox_default/kasebierwurst.jpg,-1
16324,"Käsebierwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,4.39,unsere Bierwurst mit 15% Emmentaler verfeinert....,"Schweinefleisch, Rindfleisch, Trinkwasser, Emmentaler 15% (Pasteurisierte Kuhmilch, Speisesalz, Reifungskulturen, mikrobielles Lab, Calciumchlorid, Trennmittel Kartoffelstärke). Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE; LAKTOSE",http://www.alber-der-metzger.de/66-thickbox_default/kasebierwurst.jpg,-1
16321,"Käsebierwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,1.49,unsere Bierwurst mit 15% Emmentaler verfeinert....,"Schweinefleisch, Rindfleisch, Trinkwasser, Emmentaler 15% (Pasteurisierte Kuhmilch, Speisesalz, Reifungskulturen, mikrobielles Lab, Calciumchlorid, Trennmittel Kartoffelstärke). Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE; LAKTOSE",http://www.alber-der-metzger.de/66-thickbox_default/kasebierwurst.jpg,-1
16325,"Käsebierwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)",7.00,5.85,unsere Bierwurst mit 15% Emmentaler verfeinert....,"Schweinefleisch, Rindfleisch, Trinkwasser, Emmentaler 15% (Pasteurisierte Kuhmilch, Speisesalz, Reifungskulturen, mikrobielles Lab, Calciumchlorid, Trennmittel Kartoffelstärke). Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE; LAKTOSE",http://www.alber-der-metzger.de/66-thickbox_default/kasebierwurst.jpg,-1
16322,"Käsebierwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,2.98,unsere Bierwurst mit 15% Emmentaler verfeinert....,"Schweinefleisch, Rindfleisch, Trinkwasser, Emmentaler 15% (Pasteurisierte Kuhmilch, Speisesalz, Reifungskulturen, mikrobielles Lab, Calciumchlorid, Trennmittel Kartoffelstärke). Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE; LAKTOSE",http://www.alber-der-metzger.de/66-thickbox_default/kasebierwurst.jpg,-1
16326,"Käsebierwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)",7.00,6.75,unsere Bierwurst mit 15% Emmentaler verfeinert....,"Schweinefleisch, Rindfleisch, Trinkwasser, Emmentaler 15% (Pasteurisierte Kuhmilch, Speisesalz, Reifungskulturen, mikrobielles Lab, Calciumchlorid, Trennmittel Kartoffelstärke). Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE; LAKTOSE",http://www.alber-der-metzger.de/66-thickbox_default/kasebierwurst.jpg,-1
16323,"Käsebierwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",7.00,3.73,unsere Bierwurst mit 15% Emmentaler verfeinert....,"Schweinefleisch, Rindfleisch, Trinkwasser, Emmentaler 15% (Pasteurisierte Kuhmilch, Speisesalz, Reifungskulturen, mikrobielles Lab, Calciumchlorid, Trennmittel Kartoffelstärke). Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE; LAKTOSE",http://www.alber-der-metzger.de/66-thickbox_default/kasebierwurst.jpg,-1
1637,"Putenbierschinken (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1/2 Stange a ca. 1,2 Kg)",7.00,15.99,Bierschinkenwurst aus reinem Geflügelfleisch,"Zutaten: 86% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Glukosesirup, Stabilisatoren: Natriumcitrate, Diphosphate; Gewürze, Gewürzextrakte Antioxidationsmittel: Ascorbinsäure, Natriumascorbat.",http://www.alber-der-metzger.de/423-thickbox_default/putenbierschinken.jpg,-1
16374,"Putenbierschinken (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,5.07,Bierschinkenwurst aus reinem Geflügelfleisch,"Zutaten: 86% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Glukosesirup, Stabilisatoren: Natriumcitrate, Diphosphate; Gewürze, Gewürzextrakte Antioxidationsmittel: Ascorbinsäure, Natriumascorbat.",http://www.alber-der-metzger.de/423-thickbox_default/putenbierschinken.jpg,-1
16371,"Putenbierschinken (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,1.72,Bierschinkenwurst aus reinem Geflügelfleisch,"Zutaten: 86% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Glukosesirup, Stabilisatoren: Natriumcitrate, Diphosphate; Gewürze, Gewürzextrakte Antioxidationsmittel: Ascorbinsäure, Natriumascorbat.",http://www.alber-der-metzger.de/423-thickbox_default/putenbierschinken.jpg,-1
16375,"Putenbierschinken (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)",7.00,6.69,Bierschinkenwurst aus reinem Geflügelfleisch,"Zutaten: 86% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Glukosesirup, Stabilisatoren: Natriumcitrate, Diphosphate; Gewürze, Gewürzextrakte Antioxidationsmittel: Ascorbinsäure, Natriumascorbat.",http://www.alber-der-metzger.de/423-thickbox_default/putenbierschinken.jpg,-1
16372,"Putenbierschinken (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,3.39,Bierschinkenwurst aus reinem Geflügelfleisch,"Zutaten: 86% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Glukosesirup, Stabilisatoren: Natriumcitrate, Diphosphate; Gewürze, Gewürzextrakte Antioxidationsmittel: Ascorbinsäure, Natriumascorbat.",http://www.alber-der-metzger.de/423-thickbox_default/putenbierschinken.jpg,-1
16376,"Putenbierschinken (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)",7.00,7.49,Bierschinkenwurst aus reinem Geflügelfleisch,"Zutaten: 86% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Glukosesirup, Stabilisatoren: Natriumcitrate, Diphosphate; Gewürze, Gewürzextrakte Antioxidationsmittel: Ascorbinsäure, Natriumascorbat.",http://www.alber-der-metzger.de/423-thickbox_default/putenbierschinken.jpg,-1
16373,"Putenbierschinken (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",7.00,4.25,Bierschinkenwurst aus reinem Geflügelfleisch,"Zutaten: 86% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Glukosesirup, Stabilisatoren: Natriumcitrate, Diphosphate; Gewürze, Gewürzextrakte Antioxidationsmittel: Ascorbinsäure, Natriumascorbat.",http://www.alber-der-metzger.de/423-thickbox_default/putenbierschinken.jpg,-1
16387,"Putenschinkenwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1/2 Stange a ca. 1,2 Kg)",7.00,14.99,feine Schinkenwurst aus reinem Geflügelfleisch,"Zutaten: 83% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Gewürze, Stabilisatoren: Natriumcitrate, Diphosphate; Glukosesirup, Antioxidationsmittel: Ascorbinsäure, Natriumascorbat; Gewürzextrakte.",http://www.alber-der-metzger.de/425-thickbox_default/putenschinkenwurst.jpg,-1
16384,"Putenschinkenwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,4.78,feine Schinkenwurst aus reinem Geflügelfleisch,"Zutaten: 83% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Gewürze, Stabilisatoren: Natriumcitrate, Diphosphate; Glukosesirup, Antioxidationsmittel: Ascorbinsäure, Natriumascorbat; Gewürzextrakte.",http://www.alber-der-metzger.de/425-thickbox_default/putenschinkenwurst.jpg,-1
16381,"Putenschinkenwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,1.70,feine Schinkenwurst aus reinem Geflügelfleisch,"Zutaten: 83% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Gewürze, Stabilisatoren: Natriumcitrate, Diphosphate; Glukosesirup, Antioxidationsmittel: Ascorbinsäure, Natriumascorbat; Gewürzextrakte.",http://www.alber-der-metzger.de/425-thickbox_default/putenschinkenwurst.jpg,-1
16385,"Putenschinkenwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)",7.00,4.99,feine Schinkenwurst aus reinem Geflügelfleisch,"Zutaten: 83% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Gewürze, Stabilisatoren: Natriumcitrate, Diphosphate; Glukosesirup, Antioxidationsmittel: Ascorbinsäure, Natriumascorbat; Gewürzextrakte.",http://www.alber-der-metzger.de/425-thickbox_default/putenschinkenwurst.jpg,-1
16382,"Putenschinkenwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,3.39,feine Schinkenwurst aus reinem Geflügelfleisch,"Zutaten: 83% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Gewürze, Stabilisatoren: Natriumcitrate, Diphosphate; Glukosesirup, Antioxidationsmittel: Ascorbinsäure, Natriumascorbat; Gewürzextrakte.",http://www.alber-der-metzger.de/425-thickbox_default/putenschinkenwurst.jpg,-1
16386,"Putenschinkenwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)",7.00,7.49,feine Schinkenwurst aus reinem Geflügelfleisch,"Zutaten: 83% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Gewürze, Stabilisatoren: Natriumcitrate, Diphosphate; Glukosesirup, Antioxidationsmittel: Ascorbinsäure, Natriumascorbat; Gewürzextrakte.",http://www.alber-der-metzger.de/425-thickbox_default/putenschinkenwurst.jpg,-1
16383,"Putenschinkenwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",7.00,4.19,feine Schinkenwurst aus reinem Geflügelfleisch,"Zutaten: 83% Putenfleisch, Trinkwasser, Nitritpökelsalz (Salz, Konservierungsstoff: Natriumnitrit), 2% Rapsöl, Dextrose, Gewürze, Stabilisatoren: Natriumcitrate, Diphosphate; Glukosesirup, Antioxidationsmittel: Ascorbinsäure, Natriumascorbat; Gewürzextrakte.",http://www.alber-der-metzger.de/425-thickbox_default/putenschinkenwurst.jpg,-1
1639,"Putenpaprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1/2 Stange a ca. 1,2 Kg)",7.00,15.99,,,http://www.alber-der-metzger.de/426-thickbox_default/putenpaprikawurst.jpg,-1
16394,"Putenpaprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,4.79,,,http://www.alber-der-metzger.de/426-thickbox_default/putenpaprikawurst.jpg,-1
16391,"Putenpaprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,1.65,,,http://www.alber-der-metzger.de/426-thickbox_default/putenpaprikawurst.jpg,-1
16395,"Putenpaprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)",7.00,6.39,,,http://www.alber-der-metzger.de/426-thickbox_default/putenpaprikawurst.jpg,-1
16392,"Putenpaprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,3.29,,,http://www.alber-der-metzger.de/426-thickbox_default/putenpaprikawurst.jpg,-1
16396,"Putenpaprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)",7.00,7.00,,,http://www.alber-der-metzger.de/426-thickbox_default/putenpaprikawurst.jpg,-1
16393,"Putenpaprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",7.00,4.09,,,http://www.alber-der-metzger.de/426-thickbox_default/putenpaprikawurst.jpg,-1
1640,"Putenfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1/2 Stange a ca. 1,2 Kg)",7.00,14.99,,,http://www.alber-der-metzger.de/427-thickbox_default/putenfleischwurst.jpg,-1
16404,"Putenfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,4.55,,,http://www.alber-der-metzger.de/427-thickbox_default/putenfleischwurst.jpg,-1
16401,"Putenfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,1.55,,,http://www.alber-der-metzger.de/427-thickbox_default/putenfleischwurst.jpg,-1
16405,"Putenfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)",7.00,5.99,,,http://www.alber-der-metzger.de/427-thickbox_default/putenfleischwurst.jpg,-1
16402,"Putenfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,3.09,,,http://www.alber-der-metzger.de/427-thickbox_default/putenfleischwurst.jpg,-1
16406,"Putenfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)",7.00,6.59,,,http://www.alber-der-metzger.de/427-thickbox_default/putenfleischwurst.jpg,-1
16403,"Putenfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",7.00,3.85,,,http://www.alber-der-metzger.de/427-thickbox_default/putenfleischwurst.jpg,-1
17481,"Speckwurst im Ring (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm im Stück)",7.00,0.89,"Eine klassische Blutwurst trifft auf eine moderne Würzung. Feine Speckwürfel und frisches Schweineblut mit Ingwer, Chilli, Knoblauch, Lebkuchengewürz und einem hauch Pfeffer schmackhaft abgewürzt, gebrüht und geräuchert, so einfach kann Wurstmachen sein. Schmeckt aber trotzdem verdammt gut...einfach probieren.","Schweinespeck, Schweineblut, Trinkwasser, Kochsalz, Gewürze, Geschmacksverstärker E 621, SENF; SELLERIE",http://www.alber-der-metzger.de/82-thickbox_default/speckwurst-im-ring.jpg,-1
17482,"Speckwurst im Ring (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm im Stück)",7.00,1.78,"Eine klassische Blutwurst trifft auf eine moderne Würzung. Feine Speckwürfel und frisches Schweineblut mit Ingwer, Chilli, Knoblauch, Lebkuchengewürz und einem hauch Pfeffer schmackhaft abgewürzt, gebrüht und geräuchert, so einfach kann Wurstmachen sein. Schmeckt aber trotzdem verdammt gut...einfach probieren.","Schweinespeck, Schweineblut, Trinkwasser, Kochsalz, Gewürze, Geschmacksverstärker E 621, SENF; SELLERIE",http://www.alber-der-metzger.de/82-thickbox_default/speckwurst-im-ring.jpg,-1
17483,"Speckwurst im Ring (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm im Stück)",7.00,3.56,"Eine klassische Blutwurst trifft auf eine moderne Würzung. Feine Speckwürfel und frisches Schweineblut mit Ingwer, Chilli, Knoblauch, Lebkuchengewürz und einem hauch Pfeffer schmackhaft abgewürzt, gebrüht und geräuchert, so einfach kann Wurstmachen sein. Schmeckt aber trotzdem verdammt gut...einfach probieren.","Schweinespeck, Schweineblut, Trinkwasser, Kochsalz, Gewürze, Geschmacksverstärker E 621, SENF; SELLERIE",http://www.alber-der-metzger.de/82-thickbox_default/speckwurst-im-ring.jpg,-1
